GEOID,2016_POP,2010_POP,POPPCTCHG,2016_BLACK,2010_BLACK,BLKPCTCHG,2016_ASIAN,2010_ASIAN,ASNPCTCHG,2016_HISP,2010_HISP,HSPPCTCHG,2016_WHITE,2010_WHITE,WHTPCTCHG,2016_HS,2016_PCTHS,2010_HS,2010_PCTHS,HSPCTCHG,2016_POSTHS,2016_PCTPOSTHS,2010_POSTHS,2010_PCTPOSTHS,PHSPCTCHG,2016_INHU,2016_PCTHMLS,2010_INHU,2010_PCTHMLS,2016_OWNERHU,2010_OWNERHU,2016_RENT,2010_RENT,ORRPCTCHG
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17031804804,6456,6519,-1,421,192,119.3,1352,1061,27.4,1166,943,23.6,3408,4075,-16.4,1646,25.5,1729,26.5,-1,3139,48.6,2213,33.9,14.7,6451,0.1,6519,0,5000,5159,1451,1360,10.1
17031804805,6766,6934,-2.4,481,151,218.5,909,735,23.7,1061,1029,3.1,4083,4971,-17.9,1622,24,1644,23.7,0.3,2916,43.1,2716,39.2,3.9,6766,0,6934,0,5881,5898,885,1036,-14.3
17031804806,3559,3641,-2.3,220,305,-27.9,477,425,12.2,1057,1125,-6,1751,1702,2.9,1242,34.9,941,25.8,9.1,980,27.5,1106,30.4,-2.9,3559,0,3641,0,2880,3279,679,362,113.6
17031804807,4789,4938,-3,232,179,29.6,502,525,-4.4,647,687,-5.8,3323,3563,-6.7,1434,29.9,1012,20.5,9.4,1977,41.3,2189,44.3,-3,4789,0,4938,0,4050,4420,739,518,55.7
17031804808,2714,2338,16.1,20,98,-79.6,373,80,366.3,267,221,20.8,1950,1939,0.6,562,20.7,537,23,-2.3,1329,49,977,41.8,7.2,2714,0,2338,0,2638,2210,76,128,-50.3
17031804809,4234,4043,4.7,116,21,452.4,561,288,94.8,29,284,-89.8,3487,3325,4.9,796,18.8,953,23.6,-4.8,2336,55.2,1714,42.4,12.8,4234,0,4043,0,3923,3768,311,275,8.6
17031804810,7164,6657,7.6,99,81,22.2,1439,985,46.1,842,660,27.6,4619,4628,-0.2,1491,20.8,1439,21.6,-0.8,3502,48.9,2632,39.5,9.4,6976,2.6,6576,1.2,4777,5250,2199,1326,82.3
17031804901,6086,6614,-8,21,78,-73.1,307,412,-25.5,297,242,22.7,5351,5844,-8.4,1010,16.6,1111,16.8,-0.2,3687,60.6,2789,42.2,18.4,6021,1.1,6614,0,5268,6208,753,406,118.6
17031804902,5604,5338,5,2,0,UNDEF,644,740,-13,816,397,105.5,3923,3999,-1.9,1296,23.1,1547,29,-5.9,2637,47.1,2028,38,9.1,5599,0.1,5338,0,5283,5036,316,302,-0.3
17031805001,4613,4615,0,0,44,-100,35,108,-67.6,434,125,247.2,4098,4274,-4.1,775,16.8,751,16.3,0.5,2609,56.6,2029,44,12.6,4613,0,4615,0,4303,4479,310,136,137.3
17031805002,6550,6531,0.3,529,140,277.9,1130,865,30.6,822,1246,-34,3791,3913,-3.1,1933,29.5,2007,30.7,-1.2,2885,44,2360,36.1,7.9,6522,0.4,6531,0,2825,3569,3697,2962,57.7
17031805105,7185,7229,-0.6,783,138,467.4,596,431,38.3,3129,3240,-3.4,2505,3374,-25.8,2019,28.1,2273,31.4,-3.3,2606,36.3,2220,30.7,5.6,7185,0,7229,0,3409,3509,3776,3720,4.5
17031805106,3012,2644,13.9,146,49,198,326,289,12.8,172,34,405.9,2382,2218,7.4,537,17.8,661,25,-7.2,1770,58.8,1277,48.3,10.5,2961,1.7,2487,5.9,2452,2314,509,173,177.7
17031805107,6746,5895,14.4,245,315,-22.2,1002,1109,-9.6,2125,1691,25.7,3224,2800,15.1,1794,26.6,1902,32.3,-5.7,2984,44.2,2129,36.1,8.1,6746,0,5895,0,1841,1840,4905,4055,20.9
17031805108,6344,6619,-4.2,227,262,-13.4,1353,976,38.6,2200,3047,-27.8,2493,2131,17,1830,28.8,2175,32.9,-4.1,2527,39.8,2261,34.2,5.6,6344,0,6619,0,2122,2347,4222,4272,9.3
17031805109,4337,4233,2.5,91,190,-52.1,400,436,-8.3,167,141,18.4,3668,3449,6.3,974,22.5,1044,24.7,-2.2,2166,49.9,1619,38.2,11.7,4337,0,4233,0,3904,3761,433,472,-11.6
17031805110,4519,4088,10.5,43,11,290.9,497,159,212.6,128,405,-68.4,3753,3484,7.7,910,20.1,1017,24.9,-4.8,2649,58.6,1924,47.1,11.5,4403,2.6,3948,3.4,3372,2975,1031,973,-6.5
17031805111,7385,7485,-1.3,233,309,-24.6,1074,1108,-3.1,2581,1748,47.7,3413,4078,-16.3,1845,25,2311,30.9,-5.9,3020,40.9,2860,38.2,2.7,7385,0,7485,0,3136,4018,4249,3467,57
17031805112,3262,2929,11.4,76,0,UNDEF,758,630,20.3,366,361,1.4,2083,1843,13,1020,31.3,1069,36.5,-5.2,1394,42.7,1072,36.6,6.1,3259,0.1,2929,0,2699,2512,560,417,25
17031805201,3593,3223,11.5,24,70,-65.7,733,698,5,388,105,269.5,2378,2335,1.8,973,27.1,684,21.2,5.9,1873,52.1,1505,46.7,5.4,3283,8.6,3060,5.1,3002,3060,281,0,0
17031805202,4303,3861,11.4,66,33,100,758,825,-8.1,243,317,-23.3,3179,2686,18.4,768,17.8,736,19.1,-1.3,2288,53.2,1702,44.1,9.1,4303,0,3861,0,3507,2940,796,921,-27.5
17031805301,3287,3370,-2.5,239,0,UNDEF,1043,1011,3.2,172,213,-19.2,1506,2075,-27.4,992,30.2,1120,33.2,-3,1448,44.1,1160,34.4,9.7,3287,0,3370,0,2625,2962,662,408,83.1
17031805302,3716,3373,10.2,45,0,UNDEF,1219,717,70,87,297,-70.7,2282,2321,-1.7,796,21.4,882,26.1,-4.7,1924,51.8,1380,40.9,10.9,3716,0,3373,0,3492,3285,224,88,139.5
17031805401,3742,4111,-9,148,0,UNDEF,283,328,-13.7,329,567,-42,2907,3229,-10,1151,30.8,1388,33.8,-3,1784,47.7,1615,39.3,8.4,3742,0,4111,0,2978,3099,764,1012,-21.4
17031805402,4519,5059,-10.7,43,0,UNDEF,571,592,-3.5,242,413,-41.4,3626,3970,-8.7,1498,33.1,1649,32.6,0.5,2000,44.3,1902,37.6,6.7,4519,0,5059,0,3617,4368,902,691,57.6
17031805501,3855,3224,19.6,17,58,-70.7,247,112,120.5,151,11,1272.7,3265,3043,7.3,730,18.9,605,18.8,0.1,2080,54,1335,41.4,12.6,3815,1,3151,2.3,2820,2297,995,854,-5.1
17031805502,4023,3519,14.3,12,0,UNDEF,48,11,336.4,239,68,251.5,3676,3440,6.9,417,10.4,520,14.8,-4.4,2184,54.3,1275,36.2,18.1,3988,0.9,3519,0,3726,3359,262,160,47.6
17031805600,4460,4566,-2.3,0,27,-100,205,178,15.2,160,190,-15.8,4095,4141,-1.1,278,6.2,443,9.7,-3.5,2652,59.5,1866,40.9,18.6,4460,0,4566,0,4315,4315,145,251,-42.2
17031805701,4981,5126,-2.8,0,0,UNDEF,205,46,345.7,285,225,26.7,4390,4721,-7,595,11.9,728,14.2,-2.3,2785,55.9,2122,41.4,14.5,4981,0,5126,0,4247,4540,734,586,33.9
17031805702,1909,1773,7.7,2,0,UNDEF,38,119,-68.1,78,0,UNDEF,1762,1641,7.4,211,11.1,289,16.3,-5.2,1087,56.9,824,46.5,10.4,1904,0.3,1773,0,1730,1545,174,228,-31.8
17031805801,2410,2398,0.5,30,0,UNDEF,14,125,-88.8,51,0,UNDEF,2185,2197,-0.5,404,16.8,420,17.5,-0.7,1383,57.4,1157,48.2,9.2,2404,0.2,2398,0,2088,2210,316,188,77.9
17031805802,4727,4907,-3.7,21,0,UNDEF,118,115,2.6,497,530,-6.2,4033,4181,-3.5,747,15.8,1092,22.3,-6.5,2583,54.6,1786,36.4,18.2,4677,1.1,4800,2.2,3846,4111,831,689,28.9
17031805901,4121,3780,9,16,0,UNDEF,428,332,28.9,347,183,89.6,3308,3115,6.2,911,22.1,919,24.3,-2.2,2118,51.4,1746,46.2,5.2,4090,0.8,3615,4.4,2956,3292,1134,323,291
17031805902,6606,6464,2.2,96,49,95.9,1008,740,36.2,528,409,29.1,4961,5240,-5.3,1527,23.1,1806,27.9,-4.8,3216,48.7,2353,36.4,12.3,6247,5.4,6077,6,4618,5491,1629,586,230.5
17031806001,6096,5155,18.3,361,63,473,2500,1968,27,610,563,8.3,2434,2506,-2.9,1527,25,1513,29.4,-4.4,3092,50.7,1897,36.8,13.9,6096,0,5155,0,2523,3336,3573,1819,159.7
17031806002,7025,7626,-7.9,242,396,-38.9,2283,2894,-21.1,1097,959,14.4,3300,3221,2.5,2148,30.6,2114,27.7,2.9,2949,42,2464,32.3,9.7,6739,4.1,7353,3.6,4226,5238,2513,2115,47.3
17031806003,7577,7659,-1.1,170,386,-56,3235,3723,-13.1,1022,551,85.5,3130,2997,4.4,2082,27.5,2003,26.2,1.3,3556,46.9,3176,41.5,5.4,7577,0,7659,0,4989,5334,2588,2325,19
17031806004,7331,7393,-0.8,374,242,54.5,1445,1879,-23.1,1347,954,41.2,4066,4262,-4.6,2789,38,2744,37.1,0.9,2863,39.1,2836,38.4,0.7,7035,4,7032,4.9,4359,4211,2676,2821,-8.4
17031806102,3971,3985,-0.4,221,101,118.8,669,543,23.2,507,446,13.7,2555,2907,-12.1,875,22,1027,25.8,-3.8,2157,54.3,1750,43.9,10.4,3889,2.1,3985,0,3256,3436,633,549,21.7
17031806103,4933,5287,-6.7,118,25,372,665,609,9.2,556,473,17.5,3484,4130,-15.6,1276,25.9,1329,25.1,0.8,2360,47.8,2157,40.8,7,4933,0,5287,0,4487,4945,446,342,43.7
17031806104,4527,4547,-0.4,727,495,46.9,1013,772,31.2,719,729,-1.4,1911,2538,-24.7,1372,30.3,1326,29.2,1.1,1810,40,1695,37.3,2.7,4298,5.1,4461,1.9,1301,1990,2997,2471,85.5
17031806201,4768,3857,23.6,86,79,8.9,485,316,53.5,1378,654,110.7,2809,2773,1.3,1079,22.6,923,23.9,-1.3,2619,54.9,1849,47.9,7,4768,0,3857,0,2824,2285,1944,1572,0.1
17031806202,4325,4753,-9,132,35,277.1,408,303,34.7,449,475,-5.5,3336,3883,-14.1,977,22.6,1449,30.5,-7.9,2643,61.1,2063,43.4,17.7,4294,0.7,4753,0,2710,3146,1584,1607,14.4
17031806300,4286,4561,-6,34,0,UNDEF,258,124,108.1,646,851,-24.1,3167,3506,-9.7,1184,27.6,1064,23.3,4.3,1966,45.9,1721,37.7,8.2,4286,0,4561,0,3824,4361,462,200,163.4
17031806400,2662,2243,18.7,14,0,UNDEF,72,88,-18.2,690,406,70,1857,1688,10,723,27.2,615,27.4,-0.2,1072,40.3,849,37.9,2.4,2662,0,2243,0,2015,2017,647,226,186.6
17031806501,2572,2523,1.9,151,80,88.8,881,678,29.9,649,870,-25.4,865,895,-3.4,819,31.8,1021,40.5,-8.7,897,34.9,509,20.2,14.7,2567,0.2,2523,0,1793,1899,774,624,31.4
17031806502,4414,4152,6.3,73,37,97.3,365,389,-6.2,1556,1329,17.1,2307,2415,-4.5,1651,37.4,1595,38.4,-1,1456,33,1186,28.6,4.4,4414,0,4152,0,3779,3824,635,328,95.9
17031806600,3413,3327,2.6,106,29,265.5,226,386,-41.5,819,559,46.5,2152,2314,-7,919,26.9,843,25.3,1.6,1527,44.7,1289,38.7,6,3413,0,3327,0,3057,3142,356,185,97.8
17031806700,4072,4369,-6.8,211,204,3.4,512,435,17.7,365,88,314.8,2847,3535,-19.5,410,10.1,349,8,2.1,2500,61.4,1632,37.4,24,4064,0.2,4301,1.6,3871,4193,193,108,93.6
17031806801,3974,3686,7.8,453,290,56.2,836,585,42.9,383,283,35.3,2182,2413,-9.6,968,24.4,802,21.8,2.6,2053,51.7,1769,48,3.7,3470,12.7,3188,13.5,2280,2706,1190,482,193
17031806802,2913,2888,0.9,230,171,34.5,683,814,-16.1,209,46,354.3,1740,1825,-4.7,566,19.4,397,13.7,5.7,1577,54.1,1173,40.6,13.5,2913,0,2888,0,1811,2245,1102,643,112.5
17031806900,4662,4526,3,31,83,-62.7,1407,1439,-2.2,572,175,226.9,2591,2780,-6.8,1047,22.5,997,22,0.5,2715,58.2,1947,43,15.2,4653,0.2,4526,0,3319,3749,1334,777,93.9
17031807000,6317,5721,10.4,740,493,50.1,1515,1767,-14.3,941,421,123.5,3031,2982,1.6,1682,26.6,1091,19.1,7.5,2500,39.6,2373,41.5,-1.9,6163,2.4,5666,1,2719,2382,3444,3284,-8.1
17031807100,3363,3863,-12.9,319,428,-25.5,285,178,60.1,183,354,-48.3,2486,2847,-12.7,215,6.4,208,5.4,1,2138,63.6,1592,41.2,22.4,3363,0,3863,0,3093,3562,270,301,3.3
17031807200,5386,5832,-7.6,538,741,-27.4,1623,1169,38.8,408,499,-18.2,2663,3313,-19.6,1170,21.7,1232,21.1,0.6,2814,52.2,2030,34.8,17.4,5368,0.3,5832,0,4763,5100,605,732,-11.5
17031807300,7413,6698,10.7,471,383,23,2008,2450,-18,492,434,13.4,4038,3364,20,1307,17.6,1072,16,1.6,4251,57.3,3287,49.1,8.2,7388,0.3,6698,0,4935,4512,2453,2186,2.6
17031807400,6997,6836,2.4,678,238,184.9,1828,1676,9.1,937,962,-2.6,3322,3645,-8.9,1658,23.7,1668,24.4,-0.7,2997,42.8,2239,32.8,10,6980,0.2,6836,0,3541,3974,3439,2862,34.9
17031807500,3465,3054,13.5,124,229,-45.9,1143,739,54.7,251,183,37.2,1866,1846,1.1,637,18.4,680,22.3,-3.9,1951,56.3,1335,43.7,12.6,3438,0.8,2975,2.6,3297,2781,141,194,-38.7
17031807600,6294,6225,1.1,343,496,-30.8,2254,2028,11.1,471,613,-23.2,2736,2964,-7.7,1767,28.1,1679,27,1.1,2898,46,2205,35.4,10.6,6278,0.3,6225,0,5395,5610,883,615,49.3
17031807700,5764,6156,-6.4,87,204,-57.4,1374,1401,-1.9,1123,281,299.6,3067,4098,-25.2,1313,22.8,1695,27.5,-4.7,2723,47.2,2277,37,10.2,5764,0,6156,0,3838,4158,1926,1998,4.4
17031807800,2706,2606,3.8,22,7,214.3,692,646,7.1,297,101,194.1,1677,1852,-9.4,607,22.4,632,24.3,-1.9,1416,52.3,969,37.2,15.1,2672,1.3,2462,5.5,2396,2218,276,244,4.7
17031807900,4138,4056,2,0,0,UNDEF,1777,776,129,145,279,-48,2160,3001,-28,719,17.4,632,15.6,1.8,2477,59.9,1724,42.5,17.4,4138,0,4056,0,3906,3962,232,94,150.3
17031808001,3672,3574,2.7,133,0,UNDEF,1209,988,22.4,171,223,-23.3,2102,2363,-11,582,15.8,1077,30.1,-14.3,2035,55.4,1289,36.1,19.3,3672,0,3574,0,3361,3390,311,184,70.5
17031808002,4707,4598,2.4,129,232,-44.4,1430,1222,17,333,262,27.1,2767,2724,1.6,828,17.6,704,15.3,2.3,2438,51.8,1823,39.6,12.2,4647,1.3,4598,0,3300,3950,1347,648,148.8
17031808100,3413,3440,-0.8,191,0,UNDEF,258,236,9.3,286,224,27.7,2638,2956,-10.8,1374,40.3,1437,41.8,-1.5,1714,50.2,1383,40.2,10,2800,18,2994,13,2176,2619,624,375,100.3
17031808200,5456,5327,2.4,3,23,-87,1266,1180,7.3,408,256,59.4,3636,3824,-4.9,1462,26.8,1643,30.8,-4,2572,47.1,1890,35.5,11.6,5451,0.1,5327,0,4638,4384,813,943,-18.5
17031808301,6200,5586,11,381,34,1020.6,1760,1430,23.1,261,286,-8.7,3556,3598,-1.2,1572,25.4,1252,22.4,3,3101,50,2579,46.2,3.8,6067,2.1,5321,4.7,4825,4578,1242,743,58.6
17031808302,3519,3662,-3.9,114,0,UNDEF,1063,1048,1.4,396,157,152.2,1872,2446,-23.5,826,23.5,886,24.2,-0.7,1921,54.6,1553,42.4,12.2,3519,0,3662,0,3032,3411,487,251,118.3
17031808400,4362,4374,-0.3,114,28,307.1,1342,1125,19.3,191,387,-50.6,2669,2520,5.9,995,22.8,1063,24.3,-1.5,2213,50.7,1659,37.9,12.8,4362,0,4374,0,4191,3902,171,472,-66.3
17031808500,4079,4017,1.5,54,24,125,1035,1192,-13.2,422,220,91.8,2475,2416,2.4,894,21.9,807,20.1,1.8,2121,52,1766,44,8,4069,0.2,4017,0,3888,3605,181,412,-59.3
17031808600,2267,2032,11.6,2,11,-81.8,201,129,55.8,70,23,204.3,1994,1783,11.8,223,9.8,209,10.3,-0.5,1291,56.9,843,41.5,15.4,2231,1.6,2032,0,2123,2009,108,23,344.4
17031808702,5355,5435,-1.5,459,235,95.3,1229,1189,3.4,559,392,42.6,2851,3323,-14.2,58,1.1,33,0.6,0.5,573,10.7,239,4.4,6.3,763,85.8,822,84.9,510,458,253,364,-37.6
17031808800,3682,3785,-2.7,118,175,-32.6,294,231,27.3,233,111,109.9,2963,3182,-6.9,103,2.8,113,3,-0.2,2256,61.3,1161,30.7,30.6,3146,14.6,3272,13.6,2455,2623,691,649,13.8
17031808900,4173,4081,2.3,17,105,-83.8,101,47,114.9,285,94,203.2,3690,3656,0.9,272,6.5,135,3.3,3.2,2782,66.7,1634,40,26.7,4109,1.5,4081,0,3436,3654,673,427,67.6
17031809000,4148,3843,7.9,135,28,382.1,202,91,122,48,65,-26.2,3671,3606,1.8,261,6.3,227,5.9,0.4,2551,61.5,1513,39.4,22.1,3969,4.3,3843,0,3513,3364,456,479,-8.8
17031809100,3353,3640,-7.9,153,194,-21.1,271,63,330.2,36,84,-57.1,2869,3269,-12.2,250,7.5,248,6.8,0.7,2108,62.9,1359,37.3,25.6,3306,1.4,3604,1,2582,2967,724,637,30.6
17031809200,4964,4783,3.8,2736,3432,-20.3,116,20,480,1271,797,59.5,509,531,-4.1,1385,27.9,1632,34.1,-6.2,1638,33,1311,27.4,5.6,4949,0.3,4783,0,2603,2786,2346,1997,25.7
17031809300,4710,4386,7.4,237,407,-41.8,933,772,20.9,406,197,106.1,3032,2991,1.4,246,5.2,302,6.9,-1.7,1898,40.3,1014,23.1,17.2,4253,9.7,4224,3.7,1501,1327,2752,2897,-16
17031809400,5233,4526,15.6,125,120,4.2,1537,922,66.7,292,103,183.5,3174,3288,-3.5,382,7.3,401,8.9,-1.6,3224,61.6,2010,44.4,17.2,4809,8.1,4359,3.7,2094,1987,2715,2372,8.6
17031809500,3951,3448,14.6,245,208,17.8,548,475,15.4,394,35,1025.7,2627,2742,-4.2,309,7.8,312,9,-1.2,2530,64,1598,46.3,17.7,3804,3.7,3108,9.9,1814,1758,1990,1350,42.9
17031809600,3082,3854,-20,1414,1557,-9.2,122,140,-12.9,655,914,-28.3,919,1139,-19.3,500,16.2,1031,26.8,-10.6,1545,50.1,898,23.3,26.8,3082,0,3854,0,2061,2567,1021,1287,-1.2
17031809700,3870,3818,1.4,897,1559,-42.5,50,94,-46.8,1109,1012,9.6,1537,1149,33.8,885,22.9,990,25.9,-3,1725,44.6,1143,29.9,14.7,3870,0,3818,0,2927,2974,943,844,13.5
17031809800,2732,2797,-2.3,304,179,69.8,243,231,5.2,184,111,65.8,1918,2090,-8.2,412,15.1,380,13.6,1.5,1709,62.6,1090,39,23.6,2327,14.8,2422,13.4,1271,1611,1056,811,65
17031809900,3021,2836,6.5,149,97,53.6,324,106,205.7,276,36,666.7,2203,2559,-13.9,81,2.7,40,1.4,1.3,2193,72.6,968,34.1,38.5,3021,0,2836,0,1768,2218,1253,618,154.4
17031810000,4723,4898,-3.6,204,85,140,543,453,19.9,222,413,-46.2,3568,3594,-0.7,228,4.8,336,6.9,-2.1,3588,76,2070,42.3,33.7,4708,0.3,4898,0,2369,2906,2339,1992,44
17031810100,4623,4053,14.1,714,530,34.7,223,265,-15.8,606,463,30.9,2993,2562,16.8,541,11.7,378,9.3,2.4,2845,61.5,1910,47.1,14.4,4565,1.3,4053,0,1854,2087,2711,1966,55.2
17031810200,5993,5623,6.6,2893,2237,29.3,267,217,23,700,774,-9.6,2025,2261,-10.4,1193,19.9,936,16.6,3.3,2762,46.1,2059,36.6,9.5,5993,0,5623,0,2587,3011,3406,2612,51.8
17031810301,3800,3840,-1,1279,1613,-20.7,72,202,-64.4,707,431,64,1669,1553,7.5,898,23.6,756,19.7,3.9,1809,47.6,1412,36.8,10.8,3688,2.9,3743,2.5,2880,2449,808,1294,-46.9
17031810302,3098,3318,-6.6,749,866,-13.5,152,54,181.5,255,367,-30.5,1790,1884,-5,555,17.9,434,13.1,4.8,1558,50.3,1396,42.1,8.2,3004,3,3200,3.6,2252,2264,752,936,-19.2
17031810400,5330,5178,2.9,1,21,-95.2,265,316,-16.1,480,457,5,4517,4384,3,982,18.4,1144,22.1,-3.7,2809,52.7,1691,32.7,20,5325,0.1,5178,0,4904,4714,421,464,-12.8
17031810501,4954,5197,-4.7,46,0,UNDEF,204,310,-34.2,492,296,66.2,4167,4566,-8.7,1696,34.2,2323,44.7,-10.5,2138,43.2,1506,29,14.2,4807,3,5002,3.8,4104,4689,703,313,156.6
17031810502,5246,5333,-1.6,22,14,57.1,441,255,72.9,650,375,73.3,4132,4597,-10.1,2141,40.8,1929,36.2,4.6,1939,37,1845,34.6,2.4,4956,5.5,5175,3,3513,3945,1443,1230,31.7
17031810600,4331,4301,0.7,34,169,-79.9,317,427,-25.8,717,596,20.3,3253,3230,0.7,1306,30.2,1538,35.8,-5.6,1904,44,1530,35.6,8.4,4326,0.1,4301,0,2585,2433,1741,1868,-12.3
17031810701,5123,4969,3.1,35,34,2.9,45,10,350,2012,880,128.6,3007,3983,-24.5,1970,38.5,1817,36.6,1.9,1575,30.7,1309,26.3,4.4,5123,0,4969,0,2706,2774,2417,2195,12.9
17031810702,3889,4101,-5.2,138,140,-1.4,124,91,36.3,1216,669,81.8,2483,3179,-21.9,1391,35.8,1724,42,-6.2,1523,39.2,1352,33,6.2,3692,5.1,3783,7.8,1959,2297,1733,1486,36.7
17031810800,5066,5001,1.3,134,0,UNDEF,327,78,319.2,1004,799,25.7,3601,4111,-12.4,1502,29.6,1602,32,-2.4,2110,41.7,1623,32.5,9.2,5061,0.1,4981,0.4,4220,4675,841,306,204.5
17031810900,6648,6113,8.8,410,151,171.5,235,227,3.5,2049,1406,45.7,3922,4296,-8.7,2293,34.5,1894,31,3.5,2560,38.5,2353,38.5,0,6648,0,6113,0,4007,4590,2641,1523,98.6
17031811000,3997,4237,-5.7,177,0,UNDEF,250,198,26.3,556,460,20.9,3000,3531,-15,657,16.4,1187,28,-11.6,2193,54.9,1581,37.3,17.6,3997,0,4237,0,3657,3915,340,322,13
17031811100,5920,5907,0.2,38,0,UNDEF,70,165,-57.6,1399,942,48.5,4401,4749,-7.3,2442,41.3,2309,39.1,2.2,2119,35.8,1927,32.6,3.2,5904,0.3,5832,1.3,2984,3456,2920,2376,42.3
17031811200,5532,5541,-0.2,152,75,102.7,129,182,-29.1,1639,1455,12.6,3503,3832,-8.6,1816,32.8,1712,30.9,1.9,1972,35.6,1793,32.4,3.2,5532,0,5541,0,4383,4463,1149,1078,8.5
17031811301,4768,4804,-0.7,139,63,120.6,234,77,203.9,2910,2752,5.7,1396,1840,-24.1,1853,38.9,1988,41.4,-2.5,1153,24.2,1002,20.9,3.3,4763,0.1,4804,0,4125,3955,638,849,-27.9
17031811302,3510,3613,-2.9,402,278,44.6,59,106,-44.3,2378,2469,-3.7,790,760,3.9,1266,36.1,1249,34.6,1.5,866,24.7,718,19.9,4.8,3510,0,3613,0,1567,1879,1943,1734,34.4
17031811401,4993,4894,2,71,49,44.9,125,160,-21.9,2019,1949,3.6,2721,2662,2.2,1969,39.4,1704,34.8,4.6,1690,33.8,1373,28.1,5.7,4980,0.3,4894,0,3956,4145,1024,749,43.2
17031811402,4412,4334,1.8,3,23,-87,341,235,45.1,1760,1979,-11.1,2288,2089,9.5,1748,39.6,1729,39.9,-0.3,1345,30.5,1136,26.2,4.3,4412,0,4334,0,3526,3244,886,1090,-25.2
17031811500,6148,5703,7.8,19,0,UNDEF,111,178,-37.6,2830,2076,36.3,3144,3375,-6.8,2152,35,2708,47.5,-12.5,2305,37.5,1361,23.9,13.6,6148,0,5703,0,5213,5355,935,348,176
17031811600,6165,5777,6.7,95,0,UNDEF,270,228,18.4,2030,1359,49.4,3757,4117,-8.7,2175,35.3,1982,34.3,1,2102,34.1,1846,32,2.1,6160,0.1,5777,0,3883,3330,2277,2447,-20.2
17031811701,3637,4230,-14,49,0,UNDEF,188,153,22.9,2323,2716,-14.5,1093,1339,-18.4,1400,38.5,1756,41.5,-3,821,22.6,504,11.9,10.7,3637,0,4230,0,1908,2035,1729,2195,-16
17031811702,4682,5014,-6.6,118,149,-20.8,228,207,10.1,2245,2678,-16.2,2061,1942,6.1,1984,42.4,2261,45.1,-2.7,1120,23.9,1105,22,1.9,4682,0,5014,0,3350,3723,1332,1291,14.7
17031811800,5385,5247,2.6,140,32,337.5,44,246,-82.1,3186,2285,39.4,2018,2667,-24.3,2090,38.8,2208,42.1,-3.3,1318,24.5,1405,26.8,-2.3,5145,4.5,4909,6.4,4578,4634,567,275,108.7
17031811900,5844,5732,2,545,366,48.9,286,167,71.3,309,257,20.2,4658,4827,-3.5,296,5.1,256,4.5,0.6,3060,52.4,1665,29,23.4,4965,15,4707,17.9,4310,4319,655,388,69.2
17031812000,5273,5348,-1.4,211,352,-40.1,454,236,92.4,392,126,211.1,3971,4520,-12.1,349,6.6,230,4.3,2.3,3190,60.5,2023,37.8,22.7,5248,0.5,5348,0,4672,4979,576,369,66.4
17031812100,4637,4716,-1.7,1676,1307,28.2,193,173,11.6,146,393,-62.8,2434,2717,-10.4,545,11.8,465,9.9,1.9,2513,54.2,1616,34.3,19.9,4637,0,4716,0,3692,3569,945,1147,-20.4
17031812200,4018,3726,7.8,532,346,53.8,108,94,14.9,160,261,-38.7,2912,2904,0.3,266,6.6,203,5.4,1.2,2251,56,1343,36,20,3902,2.9,3656,1.9,3642,3526,260,130,93.6
17031812301,3871,3445,12.4,881,322,173.6,351,242,45,533,399,33.6,2080,2407,-13.6,330,8.5,332,9.6,-1.1,2721,70.3,1684,48.9,21.4,3832,1,3409,1,1573,1762,2259,1647,53.6
17031812302,2721,2535,7.3,536,214,150.5,139,62,124.2,255,240,6.3,1710,2019,-15.3,308,11.3,124,4.9,6.4,1608,59.1,923,36.4,22.7,2567,5.7,2535,0,2008,2124,559,411,43.9
17031812400,3427,3489,-1.8,307,245,25.3,216,159,35.8,110,97,13.4,2619,2938,-10.9,157,4.6,129,3.7,0.9,2140,62.4,1234,35.4,27,3343,2.5,3430,1.7,2979,2909,364,521,-31.8
17031812500,3384,4043,-16.3,1163,1279,-9.1,63,136,-53.7,270,352,-23.3,1809,2192,-17.5,596,17.6,391,9.7,7.9,1853,54.8,1809,44.7,10.1,3379,0.1,4043,0,1993,2337,1386,1706,-4.7
17031812600,3215,3393,-5.2,857,1167,-26.6,273,182,50,286,223,28.3,1682,1822,-7.7,276,8.6,395,11.6,-3,2186,68,1615,47.6,20.4,3208,0.2,3393,0,1467,1956,1741,1437,61.5
17031812700,3319,3088,7.5,680,593,14.7,180,146,23.3,279,133,109.8,2044,2108,-3,341,10.3,370,12,-1.7,2170,65.4,1311,42.5,22.9,3252,2,3088,0,1868,2068,1384,1020,50.2
